oid_,namobj,luaswh,wadmkc,wadmkd,wadmkk,wadmpr,nddi_mean,elevation_mean,slope_mean,popden_pop_density,bui_mean,ndmi_mean,ntl_mean,ndvi_mean,rwi,POI_EDU_Distance,POI_EDU_Density,POI_HEALTH_Distance,POI_HEALTH_Density,IKP,IKP_Estimasi
113,Kampung Anyar,21.88086126,Buleleng,Kampung Anyar,Buleleng,Bali,5.932496825,8.627705628,1.408029331,8.999123998,0.029439882,-0.057048818,11.24433517,0.220237782,0.1915,0.005837245,0.0,0.001089994,0.0,82.02,83.53530000000025
114,Kukuh,226.8246706,Kerambitan,Kukuh,Tabanan,Bali,0.72080102,138.2583241,4.536439044,42.96204948,0.376711609,0.117501074,2.190467057,0.657534729,0.1915,0.040760584,0.0,0.014165534,0.0,90.54,88.23823528834437
115,Kukuh,369.1042017,Marga,Kukuh,Tabanan,Bali,0.72080102,138.2583241,4.536439044,42.96204948,0.376711609,0.117501074,2.190467057,0.657534729,0.1915,0.025187462,0.0,0.021110173,0.0,90.54,88.14346713358245
116,Kusamba,222.2606404,Dawan,Kusamba,Klungkung,Bali,0.61976664,5.831858407,1.634338156,5.279693317,0.425605603,0.057778625,2.552501082,0.515851202,0.1915,0.047043781,0.0,0.049807803,0.0,87.53,92.42760886904742
117,Biaung,554.5604308,Penebel,Biaung,Tabanan,Bali,0.56718365,437.59702,4.420418345,7.294463728,0.493375663,0.171933585,1.021806057,0.763872458,0.4675,0.020845228,0.0,0.010635326,0.0,90.54,89.3126007142858
118,Bila,468.6042522,Kubutambahan,Bila,Buleleng,Bali,0.641215907,195.3806659,7.290529778,8.702395863,0.451370438,0.134738444,1.317110463,0.739146497,0.521,0.010080988,0.0,0.028898504,0.0,82.02,87.17720545193994
119,Binyan,207.5695708,Kintamani,Binyan,Bangli,Bali,0.604505307,1008.854167,14.94495103,2.090172978,0.476850392,0.148519639,0.620235648,0.774374502,0.235,0.077523906,0.0,0.031435146,0.0,77.35,77.55429374999945
120,Bitera,389.8090261,Gianyar,Bitera,Gianyar,Bali,1.252634621,151.4415303,3.422749836,16.61054265,0.346364803,0.088337848,6.807571323,0.595636947,0.1915,0.00333435,0.0,0.002915207,0.0,92.16,88.81395199829922
121,Datah,2826.354086,Abang,Datah,Karangasem,Bali,-0.239222633,498.31719,10.43344064,3.919641814,0.420543515,0.082009991,0.55336469,0.766768434,-0.298833333,0.0,0.000353813,0.008742046,0.0,85.28,86.08956394963539
122,Dauh Peken,328.7985633,Tabanan,Dauh Peken,Tabanan,Bali,1.237131076,108.0274286,3.64653565,49.74895673,0.245301168,0.033334328,7.088275051,0.506929447,0.1915,0.029221162,0.0,0.0,0.003041376,90.54,88.56999486191455
123,Dauh Puri,75.94008025,Denpasar Barat,Dauh Puri,Kota Denpasar,Bali,-40.12960412,22.18046972,1.714291388,174.9996479,0.028667235,-0.070332222,20.04617755,0.288081456,0.1915,0.000832858,0.0,0.0,0.013168277,95.8,93.2522706547618
124,Dauh Puri Kaja,114.915636,Denpasar Utara,Dauh Puri Kaja,Kota Denpasar,Bali,-2.217660883,35.05400982,2.150694476,115.4063843,0.055995692,-0.060591848,19.71814823,0.335366597,1.498,0.002633527,0.0,0.0,0.008702036,95.8,89.1541572800057
125,Dauh Puri Kangin,36.59403867,Denpasar Barat,Dauh Puri Kangin,Kota Denpasar,Bali,6.480533161,25.74550129,2.032069493,8.999123998,0.03979075,-0.066856688,24.84218788,0.30947938,1.298,0.000940647,0.0,0.0,0.027326855,95.8,89.6266375867823
126,Kampung Baru,61.02261467,Buleleng,Kampung Baru,Buleleng,Bali,0.478203637,12.03664122,1.486179125,84.74005249,0.069931395,-0.036938134,7.656357765,0.267951184,0.1915,0.009906293,0.0,0.005180994,0.0,82.02,83.53213750000025
127,Kampung Bugis,17.51128361,Buleleng,Kampung Bugis,Buleleng,Bali,-3.605614917,7.956989247,1.342735332,346.0045268,-0.01429742,-0.069314596,6.694054127,0.137933541,0.1915,0.009374548,0.0,0.002849999,0.0,82.02,83.50773750000025
128,Kuta,777.7643202,Kuta,Kuta,Badung,Bali,0.61976664,6.633345406,1.994611781,102.6683341,0.425605603,0.016918974,22.6496476,0.384383326,1.267,0.0,0.005142946,0.0,0.027000467,91.59,89.51403552655667
129,Kutampi,1193.407543,Nusa Penida,Kutampi,Klungkung,Bali,0.979606231,282.6173694,13.17939784,4.762131228,0.332145852,0.078615303,0.957468256,0.750518574,0.551,0.053942416,0.0,0.008798373,0.0,87.53,87.3299005166765
130,Kutampi Kaler,732.8646048,Nusa Penida,Kutampi Kaler,Klungkung,Bali,0.61976664,186.874455,11.284397,6.242733223,0.425605603,0.052951474,1.435818011,0.721809835,0.4685,0.038852645,0.0,0.00436945,0.0,87.53,88.33966788847128
131,Kutuh,976.2224876,Kuta Selatan,Kutuh,Badung,Bali,0.61976664,318.1282318,11.48208231,22.91057395,0.425605603,0.058415112,2.921731796,0.523572807,0.921,0.008842192,0.0,0.001900099,0.0,91.59,88.63282931297273
132,Blahbatuh,378.7391329,Blahbatuh,Blahbatuh,Gianyar,Bali,3.32354429,105.2508079,2.852091021,31.47668857,0.307603523,0.080508845,5.159974054,0.584724702,0.967,0.017537368,0.0,0.004797409,0.0,92.16,88.89791347963943
133,Blahkiuh,405.7196226,Abiansemal,Blahkiuh,Badung,Bali,0.701111051,202.0794533,3.825438868,24.24263361,0.323883636,0.095358183,3.316478056,0.559584981,0.806,0.033313485,0.0,0.016477311,0.0,91.59,88.40776705106796
134,Bona,231.6583281,Blahbatuh,Bona,Gianyar,Bali,1.492484034,106.7321429,3.034196636,27.67218059,0.327244442,0.059571648,5.562788205,0.607889315,0.1915,0.011743732,0.0,0.005672021,0.0,92.16,88.54360906259483
135,Bondalem,912.8346544,Tejakula,Bondalem,Buleleng,Bali,0.383441334,148.4573077,9.604073277,11.01672969,0.449866928,0.131135376,1.261297765,0.738595494,0.295666667,0.007992567,0.0,0.009199624,0.0,82.02,87.87121836860665
136,Dauh Puri Kauh,151.0538708,Denpasar Barat,Dauh Puri Kauh,Kota Denpasar,Bali,0.16498888,16.81401116,1.604632812,84.70250088,0.017287545,-0.07714183,18.14101569,0.281254012,0.1915,0.001312293,0.0,0.0,0.006620155,95.8,93.65217732142847
137,Dauh Puri Kelod,156.3458796,Denpasar Barat,Dauh Puri Kelod,Kota Denpasar,Bali,1.030368227,18.20095694,1.668907244,256.711287,0.009976635,-0.082228522,23.7210918,0.260699746,1.172,0.0,0.095941128,0.0,0.063960752,95.8,93.62555023809509
138,Dauhwaru,1640.683895,Jembrana,Dauhwaru,Jembrana,Bali,8.848693483,335.5657706,16.53345338,9.760717724,0.37487611,0.158077406,1.869119597,0.657586255,0.381,0.013904439,0.0,0.010949251,0.0,86.59,88.28185781259485
139,Daup,249.6189828,Kintamani,Daup,Bangli,Bali,0.691263056,1349.650926,7.360790963,4.127741647,0.392713538,0.120466536,0.708658424,0.635093027,0.1915,0.024682166,0.0,0.093311226,0.0,77.35,78.05774124999947
140,Dausa,553.4108035,Kintamani,Dausa,Bangli,Bali,0.57606659,1189.847878,15.67204781,4.711612088,0.413478587,0.178651998,0.778012182,0.520486585,0.1915,0.029548069,0.0,0.061540134,0.0,77.35,78.7280829166662
141,Kampung Gelgel,10.32124049,Klungkung,Kampung Gelgel,Klungkung,Bali,-30.83079333,40.3,2.158798634,250.7903987,0.169546573,-0.015838612,4.201393127,0.419810703,0.1915,0.01933876,0.0,0.02098262,0.0,87.53,87.4687447094589
142,Kampung Kajanan,19.19463403,Buleleng,Kampung Kajanan,Buleleng,Bali,-1.861906105,9.86,1.429512966,8.999123998,-0.021503735,-0.077194029,1.498942103,0.137124313,0.1915,0.003743688,0.0,0.0,0.052097894,82.02,83.53530000000025
143,Kampung Kusamba,11.60892676,Dawan,Kampung Kusamba,Klungkung,Bali,0.61976664,7.95,2.342838915,125.2049204,0.425605603,-0.018305893,1.498942103,0.458761542,0.1915,0.056275242,0.0,0.059834157,0.0,87.53,88.58186563743985
144,Kampung Singaraja,2.75997269,Buleleng,Kampung Singaraja,Buleleng,Bali,-1.001140452,54.66666667,5.197112218,8.999123998,0.009422559,-0.070645284,1.498942103,0.166976758,0.1915,0.00871797,0.0,0.003306641,0.0,82.02,85.3950821798789
145,Kutuh,557.3242919,Kintamani,Kutuh,Bangli,Bali,0.61976664,318.1282318,11.48208231,22.91057395,0.425605603,0.058415112,2.921731796,0.523572807,-0.26,0.025316704,0.0,0.025091918,0.0,77.35,79.65068999999947
146,Kuwum,283.190594,Marga,Kuwum,Tabanan,Bali,0.928298649,283.9983737,4.723790189,24.58780864,0.409435066,0.118242832,1.677251076,0.693813038,0.1915,0.031291485,0.0,0.011223662,0.0,90.54,88.21970739592814
147,Kuwum,351.5162823,Mengwi,Kuwum,Badung,Bali,0.928298649,283.9983737,4.723790189,24.58780864,0.409435066,0.118242832,1.677251076,0.693813038,0.1915,0.053036142,0.0,0.034821394,0.0,91.59,87.9843446900981
148,Laba Sari,423.8412966,Abang,Laba Sari,Karangasem,Bali,0.983507935,67.78549246,4.973658151,8.864704632,0.283589459,0.024524956,0.939606654,0.751029807,0.381,0.007837093,0.0,0.008177065,0.0,85.28,87.62792739592814
149,Bongan,523.5705692,Tabanan,Bongan,Tabanan,Bali,1.534551051,72.34468543,3.379356196,18.84700509,0.331578878,0.096527818,2.923865144,0.624034508,0.518,0.05134376,0.0,0.014422858,0.0,90.54,88.34529361191454
150,Bongkasa,416.5874114,Abiansemal,Bongkasa,Badung,Bali,0.766320615,188.3562881,4.638954125,19.31863558,0.378126036,0.122293676,2.915184575,0.64323154,1.044,0.009493365,0.0,0.013232554,0.0,91.59,88.57218431297275
151,Dawan Kaler,251.4847174,Dawan,Dawan Kaler,Klungkung,Bali,0.846026785,99.59947644,13.24854431,5.468756145,0.488023917,0.176268853,1.46203358,0.817918214,0.1915,0.035884751,0.0,0.038748269,0.0,87.53,87.77242176667642
152,Dawan Klod,338.9934095,Dawan,Dawan Klod,Klungkung,Bali,0.524666606,34.61621772,6.41765771,9.177303339,0.494044465,0.165404139,2.022778678,0.695458028,0.1915,0.035456202,0.0,0.039771282,0.0,87.53,87.46994602871514
153,Delod Peken,218.903579,Tabanan,Delod Peken,Tabanan,Bali,-2.570142584,118.0519759,4.25815201,56.64332699,0.222109239,0.013595405,9.076145649,0.524483906,1.013,0.03298474,0.0,0.0,0.004568221,90.54,88.72977918476766
154,Delodberawah,340.3912221,Mendoyo,Delodberawah,Jembrana,Bali,0.503459418,8.635109026,2.766332976,6.891818764,0.391220843,0.111014632,1.164676573,0.630560057,0.096,0.066629224,0.0,0.059777973,0.0,86.59,88.56486781431059
155,Demulih,443.4522447,Susut,Demulih,Bangli,Bali,0.627646699,336.1294567,8.301168099,10.63978191,0.492309338,0.162861952,1.614534266,0.73310163,0.82,0.006915584,0.0,0.004025139,0.0,77.35,85.45998571428544
156,Kampung Toyapakeh,100.1909319,Nusa Penida,Kampung Toyapakeh,Klungkung,Bali,0.61976664,33.43194707,8.475913831,8.999123998,0.425605603,0.018844689,2.515361428,0.641115612,0.1915,0.0,0.009980943,6.11e-05,0.0,87.53,88.77977225274707
157,Kapal,548.8753804,Mengwi,Kapal,Badung,Bali,1.10649256,108.6521218,2.429949974,39.35367161,0.234105539,0.064163189,5.122349458,0.505365397,1.191,0.022538,0.0,0.013438507,0.0,91.59,89.03277053571425
158,Karangasem,826.4419278,Karangasem,Karangasem,Karangasem,Bali,0.629036967,122.865249,5.821099109,19.39883237,0.38917706,0.096863048,3.424006531,0.679225028,1.008,0.019237522,0.0,0.0,0.003630019,85.28,88.51989144667237
159,Lokasari,344.7150726,Sidemen,Lokasari,Karangasem,Bali,0.638071668,249.7752594,14.66925229,7.027796209,0.457464807,0.155058288,1.530748729,0.775042716,0.1915,0.016842086,0.0,0.019526922,0.0,85.28,87.94522299896705
160,Bongkasa Pertiwi,249.4183103,Abiansemal,Bongkasa Pertiwi,Badung,Bali,0.769504731,281.3097212,9.705872031,3.968162644,0.449097776,0.121891372,2.653771549,0.702408678,0.968,0.002695427,0.0,0.010353427,0.0,91.59,88.88603097963941
161,Bontihing,532.621487,Kubutambahan,Bontihing,Buleleng,Bali,0.52726001,374.2592266,14.70503424,6.354826171,0.465324036,0.159799075,1.220022133,0.725255504,0.51,0.011351035,0.0,0.022503801,0.0,82.02,87.11726211860665
162,Bonyoh,358.3215585,Kintamani,Bonyoh,Bangli,Bali,0.243883,1035.15138,6.695914385,3.202809045,0.447375051,0.13879144,0.798613426,0.668836067,0.522,0.026667699,0.0,0.082528582,0.0,77.35,78.82489708333284
163,Bresela,200.8317729,Payangan,Bresela,Gianyar,Bali,0.81365276,451.169555,7.164600225,3.638162832,0.447070046,0.157349593,1.777818104,0.722964099,0.1915,0.015026983,0.0,0.031806921,0.0,92.16,88.67733866496589
164,Denbantas,402.4423821,Tabanan,Denbantas,Tabanan,Bali,0.834393118,166.3531338,3.940782882,11.94388635,0.344602406,0.095277966,2.578640734,0.62150526,0.1915,0.007027922,0.0,0.0,0.002484828,90.54,88.7095777785812
165,Dencarik,397.8735234,Banjar,Dencarik,Buleleng,Bali,0.61976664,56.05954631,5.560416426,16.55324474,0.383195927,0.097662893,2.533733761,0.683367038,0.1915,0.040895718,0.0,0.031227838,0.0,82.02,86.64451985670186
166,Depeha,767.7565954,Kubutambahan,Depeha,Buleleng,Bali,0.617142677,366.2969764,9.948750445,4.326075962,0.42256764,0.114904481,0.906180546,0.738889842,0.1915,0.046858524,0.0,0.058405027,0.0,82.02,85.98883670194003
167,Duda,801.3298058,Selat,Duda,Karangasem,Bali,0.464214493,532.1182758,12.38839783,6.81839681,0.507656605,0.200006573,1.023533552,0.739484636,0.203,0.096871445,0.0,0.052756348,0.0,85.28,87.95157845283867
168,Duda Timur,771.1100959,Selat,Duda Timur,Karangasem,Bali,0.501401263,534.0756948,15.01416367,4.151165089,0.545065777,0.200452269,0.964304268,0.750142693,0.302,0.099301791,0.0,0.031995263,0.0,85.28,86.23466647939554
169,Karyasari,1053.523602,Pupuan,Karyasari,Tabanan,Bali,0.441579868,764.7071257,14.07389907,1.843105953,0.576005975,0.218662335,0.406590779,0.654293269,-0.422,0.082972168,0.0,0.09073076,0.0,90.54,87.92207365062087
170,Katung,349.1274711,Kintamani,Katung,Bangli,Bali,1.712274083,1006.263881,7.138617095,5.254227011,0.443340476,0.127280543,1.106104154,0.70570158,0.385,0.02483172,0.0,0.071067319,0.0,77.35,79.54593166666614
171,Kawan,373.2560758,Bangli,Kawan,Bangli,Bali,1.341942235,402.7401813,5.347914086,30.70128141,0.391188947,0.104988053,6.126967009,0.634920333,0.993,0.0,0.002679126,0.0,0.005358252,77.35,84.09572404761867
172,Kayuputih,923.097483,Sukasada,Kayuputih,Buleleng,Bali,0.963528266,373.5359841,12.93513716,8.760299775,0.446514106,0.159259434,1.445399957,0.639681472,0.447,0.009258261,0.0,0.006934948,0.0,82.02,87.564512797619
173,Kayubihi,985.4907949,Bangli,Kayubihi,Bangli,Bali,0.475929674,746.5326719,8.786553385,7.862857803,0.541417668,0.16889558,1.198606177,0.784770528,0.622666667,0.045870579,0.0,0.037161672,0.0,77.35,83.07849571428532
174,Kayuputih,446.7948673,Banjar,Kayuputih,Buleleng,Bali,0.963528266,373.5359841,12.93513716,8.760299775,0.446514106,0.159259434,1.445399957,0.639681472,0.48,0.009516777,0.0,0.095273269,0.0,82.02,87.04250904761899
175,Kebon Padangan,1670.75631,Pupuan,Kebon Padangan,Tabanan,Bali,0.461937394,557.7192844,13.73468905,2.09762514,0.599739963,0.219521012,0.426022765,0.816774197,-0.04,0.105346336,0.0,0.137770802,0.0,90.54,87.82228323395417
176,Lalanglinggah,1997.231642,Selemadeg Barat,Lalanglinggah,Tabanan,Bali,0.787077624,138.5435478,12.98856454,3.952850332,0.475813196,0.173664621,0.653697934,0.795308251,0.41625,0.146276945,0.0,0.142837106,0.0,90.54,87.15377419814934
177,Landih,1283.278806,Bangli,Landih,Bangli,Bali,0.565323501,973.4748591,7.586786494,4.053690608,0.438613863,0.133071745,0.795482595,0.75126689,0.1915,0.056151272,0.0,0.081457667,0.0,77.35,81.26081654761873
178,Langgahan,315.6393939,Kintamani,Langgahan,Bangli,Bali,0.513560503,899.5767969,11.5141442,2.73684881,0.523158026,0.171863214,0.804074339,0.797298333,0.191,0.044405044,0.0,0.038318234,0.0,77.35,78.64045041666618
179,Buahan,226.5750758,Tabanan,Buahan,Tabanan,Bali,0.800906722,693.5890587,10.66157706,29.85320185,0.450424664,0.157790551,1.101216256,0.665954523,0.794,0.011159239,0.0,0.018832318,0.0,90.54,88.44206847963943
180,Buahan,684.817976,Payangan,Buahan,Gianyar,Bali,0.800906722,693.5890587,10.66157706,29.85320185,0.450424664,0.157790551,1.101216256,0.665954523,0.5735,0.046188425,0.0,0.064213916,0.0,92.16,88.89954949829924
181,Buahan,479.1117035,Kintamani,Buahan,Bangli,Bali,0.800906722,693.5890587,10.66157706,29.85320185,0.450424664,0.157790551,1.101216256,0.665954523,0.787,0.079701336,0.0,0.115988278,0.0,77.35,79.61279166666614
182,Buahan Kaja,1351.233389,Payangan,Buahan Kaja,Gianyar,Bali,0.528554832,716.1932861,12.41364957,4.705919372,0.541516984,0.187271826,0.984627616,0.770492552,0.339,0.041119025,0.0,0.030929744,0.0,92.16,87.94891662663836
183,Bhuana Giri,3038.576551,Bebandem,Bhuana Giri,Karangasem,Bali,0.486579062,991.8262376,14.25884907,2.353486832,0.511561075,0.167524904,0.495222007,0.666713763,-0.022,0.030952518,0.0,0.038722329,0.0,85.28,85.14790005307874
184,Bubunan,153.3210867,Seririt,Bubunan,Buleleng,Bali,0.875491,48.88814181,4.397691073,25.07534473,0.35317502,0.093059972,4.93314491,0.604119007,0.1915,0.086194841,0.0,0.0,0.00652226,82.02,88.12973428571418
185,Duda Utara,707.2546887,Selat,Duda Utara,Karangasem,Bali,0.48555048,672.565304,7.907902515,4.124684394,0.542683992,0.203488022,0.81991355,0.753954582,-0.149,0.101660977,0.0,0.044066955,0.0,85.28,86.4145505361721
186,Dukuh,3796.847767,Kubu,Dukuh,Karangasem,Bali,0.811385964,945.4664058,17.00445323,3.290242628,0.374067137,0.072160653,0.640893767,0.51240593,-0.350666667,0.019243598,0.0,0.016294396,0.0,85.28,86.24960754903604
187,Ekasari,3518.185499,Melaya,Ekasari,Jembrana,Bali,0.454719662,213.6003207,10.1732652,2.019910241,0.490882885,0.183190414,0.589397843,0.719451694,0.152,0.0189881,0.0,0.033159636,0.0,86.59,85.1171584513957
188,Gadungan,904.8833378,Selemadeg Timur,Gadungan,Tabanan,Bali,0.617442732,191.0701663,6.444167318,5.284461507,0.482202279,0.159224756,0.915406294,0.762097164,0.2935,0.047045629,0.0,0.051462539,0.0,90.54,86.4399526385432
189,Kedewatan,553.4357649,Ubud,Kedewatan,Gianyar,Bali,0.769315243,275.7530192,7.398167618,27.11642222,0.398333142,0.108570825,3.795406246,0.662862082,0.1915,0.0,0.001806894,0.0,0.001806894,92.16,88.87218283163254
190,Kediri,398.6173453,Kediri,Kediri,Tabanan,Bali,0.862890692,95.16340947,3.094108586,29.68121167,0.250225549,0.057736355,4.8244782,0.522210293,0.1915,0.049595038,0.0,0.012802127,0.0,90.54,88.15895680069004
191,Kedis,797.5016938,Busungbiu,Kedis,Buleleng,Bali,0.433088674,451.1386758,13.71834897,3.483851557,0.571019974,0.207020908,0.728585503,0.800083746,-0.118,0.038813966,0.0,0.082863424,0.0,82.02,84.80780461860677
192,Lebih,266.0017156,Gianyar,Lebih,Gianyar,Bali,-0.578570219,38.54955908,2.846311533,25.80534389,0.361299146,0.081925529,3.742076614,0.599116651,0.89,0.025227055,0.0,0.01388409,0.0,92.16,88.43218457417574
193,Legian,304.3451405,Kuta,Legian,Badung,Bali,3.738057164,7.013263418,1.858035157,39.13458702,0.130926537,-0.002978739,24.4378737,0.368551664,1.434,0.0,0.013142973,0.0,0.026285946,91.59,90.30689357142839
194,Lelateng,706.241394,Negara,Lelateng,Jembrana,Bali,0.732317876,8.439234958,1.718492888,19.14280767,0.305011472,0.064610383,2.690909765,0.54967379,0.1915,0.018152842,0.0,0.005947826,0.0,86.59,92.9392864285714
195,Budakeling,279.7356481,Bebandem,Budakeling,Karangasem,Bali,0.593860294,280.4788874,5.454541033,9.345510151,0.406278104,0.127666332,1.485172033,0.670147178,0.1915,0.042329079,0.0,0.019232824,0.0,85.28,87.82799955038314
196,Budeng,370.2557523,Jembrana,Budeng,Jembrana,Bali,0.497579901,3.880315763,1.362285495,7.770284391,0.387909625,0.127924692,1.717493322,0.562003669,0.1915,0.032645401,0.0,0.022064187,0.0,86.59,92.74459696428553
197,Gadungsari,319.459984,Selemadeg Timur,Gadungsari,Tabanan,Bali,0.632737985,219.6717602,6.317310676,3.818932528,0.464534849,0.151096728,0.780491964,0.764525572,0.1915,0.043436946,0.0,0.042166938,0.0,90.54,86.30845388854318
